Program ID,Type Name,Program Name,Physical Address Line,Physical City Name,Physical Postal Code,Phone Number,Space,Inspection Date,Inspection Reason Name,Non Compliance Sub Name,Non Compliance Name,Non Compliance Action Name,Review Date,,
A541AE53F0DC5CFE0883451891BB2D40,DAY CARE PROGRAM,BUILDING BLOCKS CHILDCARE CENTRES #2,6 SOMERSET WAY SE,MEDICINE HAT,T1B4H5,4035047544,38,6/24/2020,INSPECTION,,,,,,
A905B237FA049296F48E920A12FB867E,DAY CARE PROGRAM,MONTESSORI LEARNING CENTRE,"115, 20 COUNTRY HILLS LANDING NW",CALGARY,T3K5P4,5873532888,30,6/24/2020,INSPECTION,,,,,,
AEBD47FB0AF278B5938D2596AD5B4F88,PRE-SCHOOL PROGRAM,KALEIDOSCOPE KIDS PRESCHOOL TUSCANY MARKET,1062 - 11300 TUSCANY BLVD NW,CALGARY,T3L2V7,4035471020,48,6/24/2020,INSPECTION,,,,,,
B1C81041EF57B09A635283285D889711,OUT OF SCHOOL CARE PROGRAM,AL RASHID OUT OF SCHOOL CARE,#1 12654 151 AVE,EDMONTON,T5X0A1,7802440452,40,6/24/2020,INSPECTION,,,,,,
B91857DFA2758D2EF539BB446F95509E,OUT OF SCHOOL CARE PROGRAM,EARLY EXPRESSIONS OUT OF SCHOOL CARE CLAREVIEW,18 12981 50 STREET,EDMONTON,T5A3P3,7804720474,22,6/24/2020,INSPECTION,,,,,,
BC0E30E6D87DFA8BFE4122D9B83F51B2,OUT OF SCHOOL CARE PROGRAM,IMAGINATION STATION EARLY LEARNING CENTRE,204A 10TH AVE,CARSTAIRS,T0M0N0,4033371980,15,6/24/2020,CONSULTATION,,,,,,
BD1FC37BCFB1D8256B1A8D28A5557CEB,OUT OF SCHOOL CARE PROGRAM,GOLD BAR AFTER SCHOOL CARE,10524 46 STREET,EDMONTON,T6A1Y3,7804690759,30,6/24/2020,INSPECTION,,,,,,
BE0088A22B20A0E83E8D14239C7CE581,OUT OF SCHOOL CARE PROGRAM,R.Q.B CHILD CENTRE INC. (OUT OF SCHOOL CARE),218-26500 HIGHWAY 44,STURGEON COUNTY,T8R0J3,7802716643,30,6/24/2020,INSPECTION,,,,,,
C546706DFE3A9FD65BB4C9363362F509,DAY CARE PROGRAM,R.Q.B CHILD CENTRE INC. DAY CARE,218-26500 HIGHWAY 44,STURGEON COUNTY,T8R0J3,7802716643,40,6/24/2020,INSPECTION,,,,,,
D339D74C040BC7923DF2178F8ABC260B,DAY CARE PROGRAM,HAPPY HOUSE DAYCARE (SOUTH),5104 -56 ST,COLD LAKE,T9M1R2,7805943933,222,6/24/2020,INSPECTION,,,,,,
DD7467B7F8B7ADD9892002AE8E22E2AA,PRE-SCHOOL PROGRAM,MOTHER'S PRIDE MONTESSORI SCHOOL,5651 RIVERBEND ROAD,EDMONTON,T6H5K4,7804384572,17,6/24/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
E3C53AE7FAC32A5FA908534B1E2AEB06,PRE-SCHOOL PROGRAM,PREMATERNELLE LES PETITS RAYONS DE BEAUSOLEIL,70 RANCHERS MEADOWS,OKOTOKS,T1S0P5,4039951160,8,6/24/2020,VARIANCE REQUEST,,,,,,
E7BBE4CDB819EC7A327BAA87721ECB03,OUT OF SCHOOL CARE PROGRAM,SHOOTING STARS OUT OF SCHOOL CARE,215 10 AVENUE,CARSTAIRS,T0M0N0,4033908631,25,6/24/2020,CONSULTATION,,,,,,
E8839C6E43C01F7D4D3E39805A926E8D,PRE-SCHOOL PROGRAM,LIL' DREAMERS PRESCHOOL,11-315 10 AVENUE,CARSTAIRS,T0M0N0,4033372424,20,6/24/2020,CONSULTATION,,,,,,
E91017FA5EB7AE8965C01B1C7C51DC66,OUT OF SCHOOL CARE PROGRAM,HAPPY HOUSE  OSC  (SOUTH),5104-56ST,COLD LAKE,T9M1R2,7805943933,88,6/24/2020,INSPECTION,,,,,,
F65C9351DEC673E58495FFEFAD55B38F,DAY CARE PROGRAM,ELM (EARLY LEARNING AT MACEWAN),ROOM 7-153 10700 104 AVENUE,EDMONTON,T5J4S2,7804975195,48,6/24/2020,INSPECTION,,,,,,
F6D0E42D43958D1C1DEE820D31780A59,DAY CARE PROGRAM,HI5 DAYCARE,4109 106 STREET,EDMONTON,T6J2S3,7808078672,51,6/24/2020,RENEWAL LICENCE INSPECTION,,,,,,
FF55C057DF53716063A9F5A446713254,DAY CARE PROGRAM,BRIDLEWOOD CHILDREN'S CENTRE,64 BRIDLEWOOD RD SW,CALGARY,T2Y3P8,4032565439,50,6/24/2020,INSPECTION,,,,,,
04F5B2B3518B9C9045B59B7DF68FBC43,OUT OF SCHOOL CARE PROGRAM,ANGEL KEEPERS OUT OF SCHOOL CARE,12839 50 STREET,EDMONTON,T5A4L8,7802508200,60,6/23/2020,INSPECTION,,,,,,
069A8947111B8F540AB3F276E5915B0D,DAY CARE PROGRAM,MOUNTAIN VIEW CHILD CARE SOCIETY,4410 - 47 AVE,OLDS,T4H1A2,5877961011,93,6/23/2020,INSPECTION,,,,,,
069A8947111B8F540AB3F276E5915B0D,DAY CARE PROGRAM,MOUNTAIN VIEW CHILD CARE SOCIETY,4410 - 47 AVE,OLDS,T4H1A2,5877961011,93,6/23/2020,VARIANCE REQUEST,,,,,,
0B2CA84D02BCA949B1FEAEA75A30EEB1,DAY CARE PROGRAM,LA PERLE CHILD DEVELOPMENT CENTRE,9742 182 STREET,EDMONTON,T5T3T9,7804892569,79,6/23/2020,INSPECTION,,,,,,
0CC0B8576476CBC41E8AD7E7C77641D1,DAY CARE PROGRAM,WILLOWBRAE ACADEMY EAST HILLS,"7000, 250 EAST HILLS SQUARE SE",CALGARY,T2A7A7,5872329979,184,6/23/2020,INITIAL LICENCE INSPECTION,,,,,,
14B2572A60CC7DCD6FE3E80089B541F3,OUT OF SCHOOL CARE PROGRAM,ROC CHILDCARE,10307 EAMON ROAD NW,CALGARY,T3G5H2,5873332204,37,6/23/2020,INSPECTION,,,,,,
14E18ADA264BEF82D792F55F399D76B2,OUT OF SCHOOL CARE PROGRAM,RAINBOW DAY CARE OSC,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,72,6/23/2020,COMPLAINT INVESTIGATION,,,,,,
1A62C1811F48EE2436207D4DD489D84D,DAY CARE PROGRAM,CAMPUS CORNER CHILDREN'S CENTRE,2602 59TH AVE,LLOYDMINSTER,T9V3N7,7808715450,54,6/23/2020,CONSULTATION,,,,,,
2AFDA2E2C8F2F5EE3ACAD599C0680CA4,DAY CARE PROGRAM,RAINBOW DAY CARE,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,80,6/23/2020,COMPLAINT INVESTIGATION,,,,,,
2E9387E4897EBF1AAB379401459A3634,OUT OF SCHOOL CARE PROGRAM,BROOKS DYNAMITE ACADEMY - AFTER SHOCK,611 2ND AVE E,BROOKS,T1R1B2,4035010077,25,6/23/2020,INSPECTION,,,,,,
32949C145FA52738534871AA072A48C1,DAY CARE PROGRAM,WILLOWBRAE ACADEMY SUNDANCE,"UNIT 3103, 15 SUNPARK PLAZA SE",CALGARY,T2X0M5,4033891864,160,6/23/2020,INSPECTION,,,,,,
33D3504A72915952EF26BA7A80F865A7,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH WINDERMERE OSC,1203 175 ST SW,EDMONTON,T6W1A5,7806521856,45,6/23/2020,INSPECTION,,,,,,
347994D20076C7988F08DC183EED5DA7,PRE-SCHOOL PROGRAM,VALLEY KIDLETS PRESCHOOL,#5 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,20,6/23/2020,CONSULTATION,,,,,,
3498B30E7F0CDD77813269350F8BA8EE,DAY CARE PROGRAM,SOUTHFORT DAYCARE,104-200 SOUTH RIDGE BLVD,FORT SASKATCHEWAN,T8L0P6,7809321741,62,6/23/2020,INSPECTION,,,,,,
35C1F7AE57B159AB92EA7EB834B1A62A,DAY CARE PROGRAM,BRIGHTPATH WINDERMERE,1203 175 ST SW,EDMONTON,T6W1A5,7806521856,202,6/23/2020,INSPECTION,,,,,,
3820ECF881E2437866D8CDEFF5436725,OUT OF SCHOOL CARE PROGRAM,RECHOUSE - MCKENZIE TOWNE ELEMENTARY,679 PRESTWICK CIRCLE SE,CALGARY,T2Z0V4,5872161111,56,6/23/2020,COMPLAINT INVESTIGATION,2(1) - Out of School Care Program - program in keeping with needs of children,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/19/2020,,
3820ECF881E2437866D8CDEFF5436725,OUT OF SCHOOL CARE PROGRAM,RECHOUSE - MCKENZIE TOWNE ELEMENTARY,679 PRESTWICK CIRCLE SE,CALGARY,T2Z0V4,5872161111,56,6/23/2020,COMPLAINT INVESTIGATION,3(1)(b) - Child Discipline - reasonable in the circumstances,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/19/2020,,
3820ECF881E2437866D8CDEFF5436725,OUT OF SCHOOL CARE PROGRAM,RECHOUSE - MCKENZIE TOWNE ELEMENTARY,679 PRESTWICK CIRCLE SE,CALGARY,T2Z0V4,5872161111,56,6/23/2020,COMPLAINT INVESTIGATION,7(2) - Incident Reporting - report each incident to director in manner required by director,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/19/2020,,
3A131DBCC771A2D8BEB7508B68664E6A,OUT OF SCHOOL CARE PROGRAM,ALTA MONTESSORI OSC,943/945 MISTATIM WAY,EDMONTON,T6V1H5,7802669256,35,6/23/2020,INITIAL LICENCE INSPECTION,,,,,,
3A703754BF0F31FD372D5C008FBA80F3,DAY CARE PROGRAM,ALTA MONTESSORI DAYCARE,943/945 MISTATIM LINK NW,EDMONTON,T6V1H5,7802669256,62,6/23/2020,INITIAL LICENCE INSPECTION,,,,,,
4ABFF6DC367E8A31AF2F0141F2081708,PRE-SCHOOL PROGRAM,JUMPSTART LEARNING,3580 ALLAN DRIVE SW,EDMONTON,T6W3G9,5875241065,24,6/23/2020,INSPECTION,,,,,,
4C224F1576C7F1BF27199216F27C8FC8,OUT OF SCHOOL CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,55,6/23/2020,COMPLAINT INVESTIGATION,,,,,,
4C224F1576C7F1BF27199216F27C8FC8,OUT OF SCHOOL CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,55,6/23/2020,INSPECTION,,,,,,
50D212CDE1C5BDAEA17357AF5E849593,DAY CARE PROGRAM,ANGEL KEEPERS DAYCARE,12839 50 STREET,EDMONTON,T5A4L8,7802508200,86,6/23/2020,INSPECTION,,,,,,
526A15709D728202D828CB9994F27FEB,OUT OF SCHOOL CARE PROGRAM,LITTLE NEMO'S OUT OF SCHOOL CARE,11824 ST. ALBERT TRAIL,EDMONTON,T5L4G4,5875246366,43,6/23/2020,INSPECTION,,,,,,
596767C0305A4DBF4B7BF9FDB6B3D820,OUT OF SCHOOL CARE PROGRAM,WEBBER ACADEMY FOUNDATION DAYCARE CENTRE AND WEBBER ACADEMY,1515 93 STREET SW,CALGARY,T3H4A8,4032774700,60,6/23/2020,INSPECTION,,,,,,
6055E850A998D6A93E2D153A27E9670D,DAY CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,60,6/23/2020,COMPLAINT INVESTIGATION,,,,,,
6055E850A998D6A93E2D153A27E9670D,DAY CARE PROGRAM,PLAY'N LEARN CHILD CARE CENTRE,104 - 39 STREET SE,CALGARY,T2A6E3,4032484745,60,6/23/2020,INSPECTION,,,,,,
646A241217335C23EC36AEABA2391DCA,DAY CARE PROGRAM,SKYVIEW DAYCARE,14605 127 STREET NW,EDMONTON,T6V0N1,7802462212,68,6/23/2020,INSPECTION,,,,,,
65EFE0C1FAFF425EEACE43A598C790FA,OUT OF SCHOOL CARE PROGRAM,HONEY BEAR OUT OF SCHOOL CARE,"146, 6800 MEMORIAL DRIVE NE",CALGARY,T2A6V3,4032735780,24,6/23/2020,INSPECTION,,,,,,
6A8EBCFEA6BF4AB711E6548CA32B22B5,DAY CARE PROGRAM,MARIA MONTESSORI STEPPING STONES DAYCARE-DOWNTOWN,10545 108 STREET,EDMONTON,T5H2Z8,7807051834,66,6/23/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
6EA9931D473FC735AD2033FA5567C15E,DAY CARE PROGRAM,LA PETITE ACADEMY CHILDCARE CENTRE,8806 92 ST NW,EDMONTON,T6C3R1,7806808406,40,6/23/2020,INSPECTION,,,,,,
77668094F800942B7F93A1C71A714253,DAY CARE PROGRAM,STEPPING STONES DAY CARE-WESTSIDE,10807 101 STREET,GRANDE PRAIRIE,T8V2R6,7808828679,42,6/23/2020,VARIANCE REQUEST,,,,,,
77FB2C4B1A364599CBB750EBB98FDDBD,DAY CARE PROGRAM,WEBBER ACADEMY FOUNDATION DAY CARE CENTRE AND WEBBER ACADEMY,1515 93 STREET SW,CALGARY,T3H4A8,4032774700,46,6/23/2020,INSPECTION,,,,,,
7C39AC9D177B42937209A4F24E8F44B3,DAY CARE PROGRAM,KIDS & COMPANY AVIATION CROSSING,"125, 465 AVIATION ROAD NE",CALGARY,T2E7H8,5876190720,56,6/23/2020,INSPECTION,,,,,,
7C88FB0D56701941E72C8E7FEAD55174,OUT OF SCHOOL CARE PROGRAM,SOUTHFORT OUT-OF-SCHOOL CARE (OSC),104-200 SOUTH RIDGE BLVD,FORT SASKATCHEWAN,T8L0P6,7809321741,24,6/23/2020,INSPECTION,,,,,,
88E8F467CFE2F8BC23AAA9D3CBD5BF61,DAY CARE PROGRAM,LITTLE NEMO'S DAYCARE,11824 ST. ALBERT TRAIL,EDMONTON,T5L4G4,5875246366,85,6/23/2020,INSPECTION,,,,,,
8B3D4BC1BC2627FB96A139EB73CE7E0C,OUT OF SCHOOL CARE PROGRAM,KIDS COOLLEGE,"206, 11540 24 STREET SE",CALGARY,T2Z3K1,4032647738,60,6/23/2020,INSPECTION,,,,,,
8F1CCA31ECE44473D8896E006209F8DA,OUT OF SCHOOL CARE PROGRAM,A CHILD'S STORY - TERWILLEGAR OSC,201 1715 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,55,6/23/2020,CONSULTATION,,,,,,
926EA46C24F5704AAE7D4D5AAC31BAE6,OUT OF SCHOOL CARE PROGRAM,CORNERSTONE CHILD DAY CARE INC PHASE 2,"2, 6208 RUNDLEHORN DRIVE NE",CALGARY,T1Y2X1,4032805155,49,6/23/2020,RENEWAL LICENCE INSPECTION,,,,,,
9308DE4433C15C65CC426A70F906B87E,DAY CARE PROGRAM,WHITE HALL DAY CARE LTD. - CANORA BRANCH,15450 105 AVENUE,EDMONTON,T5P0T7,7804844008,58,6/23/2020,INSPECTION,,,,,,
94E564602021F51A95BE29D71525A678,OUT OF SCHOOL CARE PROGRAM,WHITE HALL DAY CARE LTD. - CANORA AFTER SCHOOL,15450 105 AVENUE,EDMONTON,T5P0T7,7804844008,30,6/23/2020,INSPECTION,,,,,,
A4835643C9244ACFB8D0E31F04DD029A,DAY CARE PROGRAM,STRATHMORE KIDS,"3, 102 STRATHAVEN DRIVE",STRATHMORE,T1P1P7,4039343227,45,6/23/2020,CONSULTATION,,,,,,
A58AECCE08AB09FB5AD7EFEFAA346496,DAY CARE PROGRAM,SMART CHOICE DAYCARE,12138 161 AVENUE,EDMONTON,T5X5M8,7804560888,46,6/23/2020,INSPECTION,,,,,,
A6DA474EB977A8B0011FDF26B354CCD0,OUT OF SCHOOL CARE PROGRAM,JUVENESCENCE CHILD DEVELOPMENT CENTRE LTD.,24 CHAPALINA CLOSE SE,CALGARY,T2X3S2,4032567734,59,6/23/2020,COMPLAINT INVESTIGATION,,,,,,
A6DA474EB977A8B0011FDF26B354CCD0,OUT OF SCHOOL CARE PROGRAM,JUVENESCENCE CHILD DEVELOPMENT CENTRE LTD.,24 CHAPALINA CLOSE SE,CALGARY,T2X3S2,4032567734,59,6/23/2020,INSPECTION,,,,,,
A784D73B3E12C37A08097D5C7BBA7A4E,DAY CARE PROGRAM,CHILD ENRICHMENT CENTRE DAY CARE,3415  8 AVE SW,CALGARY,T3C0E8,4032400400,81,6/23/2020,INSPECTION,,,,,,
A8245B7F20202C36900935B7CB31FE1F,DAY CARE PROGRAM,HARVEST POINTE DAYCARE,5131 ELLERSLIE ROAD SW,EDMONTON,T6X1X2,7805401500,78,6/23/2020,VARIANCE REQUEST,,,,,,
A9B50405DB334C88329FABEACAFB2D7D,DAY CARE PROGRAM,CORNERSTONE CHILD DAY CARE INC PHASE 2,"2, 6208 RUNDLEHORN DRIVE NE",CALGARY,T1Y2X1,4032805155,18,6/23/2020,RENEWAL LICENCE INSPECTION,,,,,,
AEB624A24E087F1CEFCA33B2CDE99A1E,DAY CARE PROGRAM,HONEY BEAR DAY CARE,"146, 6800 MEMORIAL DRIVE NE",CALGARY,T2A6V3,4032735780,90,6/23/2020,INSPECTION,,,,,,
AECFB3B3853C3682F674F4760E7FD62C,OUT OF SCHOOL CARE PROGRAM,VALLEY KIDS OUT OF SCHOOL CARE,1 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,40,6/23/2020,CONSULTATION,,,,,,
B59A013395893D23F77E048412D01182,OUT OF SCHOOL CARE PROGRAM,MARIA MONTESSORI STEPPING STONES OUT OF SCHOOL-DOWNTOWN,10545 108 STREET,EDMONTON,T5H2Z8,7807051834,45,6/23/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
C9DE2CE2EA0F9F6FB42297DEFD83A522,DAY CARE PROGRAM,"LETHBRIDGE MONTESSORI SCHOOL LTD, FORESTRY",3611 FORESTRY AVENUE SOUTH,LETHBRIDGE,T1K3L5,4033275222,140,6/23/2020,RENEWAL LICENCE INSPECTION,,,,,,
CA3EF99644494EEC0A337DE1C28CC742,DAY CARE PROGRAM,TINY HOPPERS EARLY LEARNING CENTRE RIVER VALLEY,"SUITE 104, 9707 110 STREET NW",EDMONTON,T5K2L9,5875905683,84,6/23/2020,INSPECTION,,,,,,
CA8B6544B12B34DFEBD19142747D203D,OUT OF SCHOOL CARE PROGRAM,SMART CHOICE AFTER SCHOOL CARE,12138 161 AVENUE,EDMONTON,T5X5M8,7804560888,19,6/23/2020,INSPECTION,,,,,,
CB80B190AB8B7183C89F2BCEB82D9331,DAY CARE PROGRAM,SOUTHVIEW CHILD CARE,3650 91 STREET,EDMONTON,T6E6P1,7804361823,45,6/23/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
D9AFD7A7B79E7DAD6298BBA991071848,OUT OF SCHOOL CARE PROGRAM,LES PIRATES - BEFORE AND AFTER SCHOOL CARE PROGRAM,"803 - 4 AVENUE, WEST",BROOKS,T1R0B5,7052072793,7,6/23/2020,INITIAL LICENCE INSPECTION,,,,,,
DBE634E3F38F063588FFD8F88529AEE0,OUT OF SCHOOL CARE PROGRAM,MOUNTAIN VIEW CHILD CARE SOCIETY BEFORE AND AFTER SCHOOL CARE,4410-47 AVENUE,OLDS,T4H1A2,5877961011,19,6/23/2020,INSPECTION,,,,,,
DBE634E3F38F063588FFD8F88529AEE0,OUT OF SCHOOL CARE PROGRAM,MOUNTAIN VIEW CHILD CARE SOCIETY BEFORE AND AFTER SCHOOL CARE,4410-47 AVENUE,OLDS,T4H1A2,5877961011,19,6/23/2020,VARIANCE REQUEST,,,,,,
DF042ED339564E4BC32FF241E75F66BA,DAY CARE PROGRAM,SUNDRE DAY CARE CENTRE,#5 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,49,6/23/2020,CONSULTATION,,,,,,
E3BF16F51E38ED38CD1DA17341AB780E,OUT OF SCHOOL CARE PROGRAM,LA PERLE AFTERSCHOOL CARE,9742 182 STREET,EDMONTON,T5T3T9,7804892569,59,6/23/2020,INSPECTION,,,,,,
EC83B5B57CB16061F7870D71655F3FEF,DAY CARE PROGRAM,LOVING TO LEARN DAYCARE,4919 47 AVE,STONY PLAIN,T7Z1L7,7809181936,54,6/23/2020,INITIAL LICENCE INSPECTION,,,,,,
F48A0240FA546A2A46AE5E250A001E11,DAY CARE PROGRAM,BROOKS DYNAMITE ACADEMY,611 2 AVENUE E,BROOKS,T1R1B2,4035019429,85,6/23/2020,INSPECTION,,,,,,
F80E7F41F46D91A44B90D1B899A65424,DAY CARE PROGRAM,A CHILD'S STORY - TERWILLEGAR DAY CARE,201 1715 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,84,6/23/2020,CONSULTATION,,,,,,
06DF66A07C6F69B0A107B08454A69232,DAY CARE PROGRAM,ALTADORE DAYCARE,1820 - 40 AVENUE SW,CALGARY,T2T5P3,5878992686,55,6/22/2020,INITIAL LICENCE INSPECTION,,,,,,
084212426D699B7DB230BF7ECA09AFDE,DAY CARE PROGRAM,FAMILY Y.M.C.A. JOHN MILLAR CHILD DEVELOPMENT CENTRE,1721 21 STREET SE,MEDICINE HAT,T1A2C3,4035279444,54,6/22/2020,INSPECTION,,,,,,
1195120F8F784275DE7352220209976A,DAY CARE PROGRAM,YMCA CRESCENT HEIGHTS CHILD DEVELOPMENT CENTRE,1707 7 AVENUE NE,MEDICINE HAT,T1C1P5,4035287300,61,6/22/2020,INSPECTION,,,,,,
1E0C56533C3F27130C2CBFF584CB9450,DAY CARE PROGRAM,LITTLE MOUNTAINEERS LEARNING CENTRE LTD.,7632 - 17 AVENUE,COLEMAN,T0K0M0,4037535015,26,6/22/2020,INSPECTION,,,,,,
450004342E19BCCF680D828115D318DF,OUT OF SCHOOL CARE PROGRAM,PRECIOUS SPROUTS OUT OF SCHOOL CARE,4059 ORCHARDS DRIVE SW,EDMONTON,T6X1W5,7808034117,30,6/22/2020,INSPECTION,,,,,,
4F0D3656F025454EFB480B42A74B9E58,DAY CARE PROGRAM,MAMA ROZA GARDEN CHILDCARE,104 11010 101 STREET,EDMONTON,T5H4B9,7804206708,83,6/22/2020,INSPECTION,,,,,,
505216971DF70FB43F6DF24C4BA00E96,DAY CARE PROGRAM,SETON YMCA CHILD DEVELOPMENT CENTRE,4995 MARKET STREET SE,CALGARY,T3M2P9,4033515262,62,6/22/2020,INSPECTION,,,,,,
52FC08856782698F75A939229BF57731,DAY CARE PROGRAM,OAKS & ACORNS MONTESSORI CHILDCARE,4963 FRONT STREET SE,CALGARY,T3M2M3,4036299370,72,6/22/2020,INSPECTION,,,,,,
77E00163FA9A9A78F1F09F2F2A991D6B,OUT OF SCHOOL CARE PROGRAM,OLIVER CENTRE EARLY LEARNING PROGRAMS FOR CHILDREN & FAMILIES SOCIETY,10227 118 STREET,EDMONTON,T5K2V4,7804822116,104,6/22/2020,INSPECTION,,,,,,
783D91A2C263697FFF913E946E766D57,DAY CARE PROGRAM,OLIVER CENTRE EARLY LEARNING PROGRAMS FOR CHILDREN & FAMILIES SOCIETY,10227 118 STREET,EDMONTON,T5K2V4,7804822116,62,6/22/2020,INSPECTION,,,,,,
8A5072308F2ADA8FB0A7A41020013A4E,OUT OF SCHOOL CARE PROGRAM,INNISFAIL SCHOOL AGE PROGRAM,4401-52 AVE,INNISFAIL,T4G1A7,4033046560,60,6/22/2020,VARIANCE REQUEST,,,,,,
8B403936A86125E88CCD71A306323206,DAY CARE PROGRAM,COMMUNITY T.I.E.S DAYCARE,1013 ABERDEEN STREET,PENHOLD,T0M1R0,4038862175,24,6/22/2020,CONSULTATION,,,,,,
8C410CA3D5F8BE14F80751DD0F34EF26,DAY CARE PROGRAM,PRECIOUS SPROUTS CHILDCARE CENTER,4059 ORCHARDS DRIVE SW,EDMONTON,T6X1W5,7802716266,23,6/22/2020,INSPECTION,,,,,,
905F4B2D2D4F8D8578274E5A92C2F7A2,DAY CARE PROGRAM,EARLY LEARNING CHILDCARE,104-10305 100 AVENUE,EDMONTON,T5J3C8,7807187371,89,6/22/2020,INCIDENT REPORT,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/4/2020,,
905F4B2D2D4F8D8578274E5A92C2F7A2,DAY CARE PROGRAM,EARLY LEARNING CHILDCARE,104-10305 100 AVENUE,EDMONTON,T5J3C8,7807187371,89,6/22/2020,COMPLAINT INVESTIGATION,,,,,,
A2D54AEE544686E8054D9796CC3F7F53,DAY CARE PROGRAM,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,"400, 333 SHAWVILLE BLVD  SE",CALGARY,T2Y4H3,4032543211,48,6/22/2020,INSPECTION,,,,,,
B996328BBA86C854C45D53A256C1CB9B,OUT OF SCHOOL CARE PROGRAM,PENHOLD SCHOOL AGED CARE PROGRAM,105B NEWTON DRIVE,PENHOLD,T0M1R0,4038862416,35,6/22/2020,CONSULTATION,,,,,,
C271508576C3DFAD28262FE3301AA361,PRE-SCHOOL PROGRAM,B-SMART LEARNING CENTER INC.,13639 66 STREET,EDMONTON,T5C0B8,7809824928,40,6/22/2020,INSPECTION,,,,,,
D1AC33C746EAAC200B8C0BEC2BEB3AF7,OUT OF SCHOOL CARE PROGRAM,ROCKY FOREST OUT OF SCHOOL CARE,SEE FILE,EDMONTON,,7804856021,16,6/22/2020,INSPECTION,,,,,,
E42E4FBCE64C61DE683BC1AF45B5FE41,OUT OF SCHOOL CARE PROGRAM,CHRISTOPHER ROBIN'S PLAYHOUSE & CHILDCARE CENTRE,609 - 4 AVENUE NORTH,COCHRANE,T4C1B5,4038515010,77,6/22/2020,INSPECTION,,,,,,
E8304F025E026096B78F1284B4CFE4E9,DAY CARE PROGRAM,ROCKY FOREST DAYCARE,SEE FILE,EDMONTON,,7804856021,33,6/22/2020,INSPECTION,,,,,,
9BFA2D41456D7A180AF11AE6990F4F9B,OUT OF SCHOOL CARE PROGRAM,AN ENCHANTED FOREST OUT OF SCHOOL CARE,500 RIVERCREST CRESCENT,ST. ALBERT,T8N3B9,7804590888,40,6/21/2020,INSPECTION,,,,,,
BB7105A3A753599329A2D285F5FA6DE7,DAY CARE PROGRAM,AN ENCHANTED FOREST DAYCARE,500 RIVERCREST CRESCENT,ST. ALBERT,T8N3B9,7804590888,80,6/21/2020,INSPECTION,,,,,,
F6CBB587B1992F0B9A5F04F76F738650,DAY CARE PROGRAM,KENSINGTON HONEYBEE CHILD CARE LTD.,2421 6 AVENUE NW,CALGARY,T2N0X5,4032835448,59,6/20/2020,INSPECTION,,,,,,
00BF60F4989C513A585517555B7E0F7C,DAY CARE PROGRAM,BUSY BEES DAYCARE,20 BANISTER GATE,OKOTOKS,T1S1P3,4033891317,24,6/19/2020,INSPECTION,,,,,,
0842777178469F326735E5DA641BA3BA,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH MILLWOODS OSC,2953 66 STREET,EDMONTON,T6K4C1,7804617254,20,6/19/2020,RENEWAL LICENCE INSPECTION,,,,,,
09AB2304C58735A12707E86A78643B33,DAY CARE PROGRAM,SMART START DAYCARE,2761 HEWES WAY NW,EDMONTON,T6L6N5,7804404483,59,6/19/2020,INITIAL LICENCE INSPECTION,,,,,,
0E1661F266CCC2443C5F50380077E873,DAY CARE PROGRAM,A NANA'S LOVE DAYCARE,570 ST. ALBERT TRAIL,ST. ALBERT,T8N5Z1,7804704001,61,6/19/2020,INSPECTION,,,,,,
0E7CC4F0D3C1B153DFA073089F370E22,OUT OF SCHOOL CARE PROGRAM,PLAYTOPIA KIDS LTD.,"125 FIELD HOUSE DRIVE, EAST",ALDERSYDE,T1S0C4,4034949444,40,6/19/2020,INSPECTION,,,,,,
